cik,name,countryba,stprba,cityba,zipba,bas1,form,fye,fy,fp,instance,ticker,latitude,longitude
1501756,"ADVERUM BIOTECHNOLOGIES, INC.",US,CA,REDWOOD CITY,94063,800 SAGINAW DRIVE,10-K,1231.0,2019.0,FY,advm-20191231.xml,advm,37.501617,-122.218346
868857,AECOM,US,CA,LOS ANGELES,90067,1999 AVENUE OF THE STARS,10-K,930.0,2019.0,FY,acm-20190930x10k94a79f_htm.xml,acm-,Missing,Missing
1040470,AEHR TEST SYSTEMS,US,CA,FREMONT,94539,400 KATO TERRACE,10-K,531.0,2020.0,FY,aehr-20200531.xml,aehr,37.465042,-121.91888
738214,"AEMETIS, INC",US,CA,CUPERTINO,95014,20400 STEVENS CREEK BLVD,10-K,1231.0,2019.0,FY,amtx-20191231.xml,amtx,37.322803,-122.03081
1590496,AERKOMM INC.,US,CA,FREMONT,94538,44043 FREMONT BLVD.,10-K,1231.0,2019.0,FY,akom-20191231.xml,akom,37.50905,-121.949745
1036848,AEROCENTURY CORP,US,CA,BURLINGAME,94010,1440 CHAPIN AVE STE 310,10-K,1231.0,2019.0,FY,acy-20181231.xml,acy-,37.57798,-122.35023
40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",US,CA,EL SEGUNDO,90245,222 N. PACIFIC COAST HIGHWAY,10-K,1231.0,2019.0,FY,ajrd201910-k_htm.xml,ajrd,Missing,Missing
1368622,AEROVIRONMENT INC,US,CA,SIMI VALLEY,93065,900 INNOVATORS WAY,10-K,430.0,2020.0,FY,avav-20200623x10k_htm.xml,avav,Missing,Missing
882291,AETHLON MEDICAL INC,US,CA,SAN DIEGO,92123,"9635 GRANITE RIDGE DRIVE, SUITE 100",10-K,331.0,2019.0,FY,aemd-20200331.xml,aemd,32.805614,-117.120865
836809,"AFTERMASTER, INC.",US,CA,HOLLYWOOD,90028,"6671 SUNSET BLVD., SUITE 1520",10-K,630.0,2019.0,FY,aftm-20190630.xml,aftm,34.097984,-118.335625
1603345,AGENTIX CORP.,US,CA,DANA POINT,92629,32932 PACIFIC COAST HIGHWAY,10-K,831.0,2019.0,FY,agtx-20190831.xml,agtx,33.482597,-117.72208
1090872,"AGILENT TECHNOLOGIES, INC.",US,CA,SANTA CLARA,95051,5301 STEVENS CREEK BLVD,10-K,1031.0,2019.0,FY,a-10312019x10k_htm.xml,a-10,37.323093,-122.00448
1631650,"AIMMUNE THERAPEUTICS, INC.",US,CA,BRISBANE,94005-1884,8000 MARINA BOULEVARD,10-K,1231.0,2019.0,FY,aimt-10k_20191231_htm.xml,aimt,Missing,Missing
1487712,AIR LEASE CORP,US,CA,LOS ANGELES,90067,2000 AVENUE OF THE STARS,10-K,1231.0,2019.0,FY,al-20191231x10k1d2204_htm.xml,al-2,34.05859,-118.415726
1272842,AIRGAIN INC,US,CA,SAN DIEGO,92130,3611 VALLEY CENTRE DRIVE,10-K,1231.0,2019.0,FY,airg-20191231.xml,airg,32.937492,-117.23574
1744659,"AKERO THERAPEUTICS, INC.",US,CA,SOUTH SAN FRANCISCO,94080,170 HARBOR WAY,10-K,1231.0,2019.0,FY,akro-20191231.xml,akro,37.65231,-122.40013
1653087,"ALECTOR, INC.",US,CA,SOUTH SAN FRANCISCO,94080,"151 OYSTER POINT BLVD., SUITE 300",10-K,1231.0,2019.0,FY,alec-20191231.xml,alec,37.662323,-122.39781
1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",US,CA,PASADENA,91101,26 NORTH EUCLID AVENUE,10-K,1231.0,2019.0,FY,a4q1910-k_htm.xml,a4q1,34.147194,-118.14293
1097149,ALIGN TECHNOLOGY INC,US,CA,SAN JOSE,95134,2820 ORCHARD PARKWAY,10-K,1231.0,2019.0,FY,algn-20191231x10k_htm.xml,algn,37.38986,-121.93604
1564824,ALLAKOS INC.,US,CA,REDWOOD CITY,94065,975 ISLAND DRIVE,10-K,1231.0,2019.0,FY,allk-10k_20191231_htm.xml,allk,37.53591,-122.25781
1708341,"ALLIED ESPORTS ENTERTAINMENT, INC.",US,CA,IRVINE,92614,"17877 VON KARMAN AVENUE, SUITE 300",10-K,1231.0,2019.0,FY,aese-20191231.xml,aese,33.68469,-117.84711
1737287,"ALLOGENE THERAPEUTICS, INC.",US,CA,SOUTH SAN FRANCISCO,94080,210 EAST GRAND AVENUE,10-K,1231.0,2019.0,FY,allo-20191231_htm.xml,allo,37.65443,-122.399284
1657045,"ALLYME GROUP, INC./NV",US,CA,LOS ANGELES,90067,10250 CONSTELLATION BLVD SUITE 100,10-K,1231.0,2019.0,FY,wwin-20191231.xml,wwin,34.0571,-118.41817
1422768,ALMOST NEVER FILMS INC.,US,CA,"WEST HOLLYWOOD,",90069-4109,8605 SANTA MONICA BLVD #98258,10-K,630.0,2019.0,FY,hlwd-20190630.xml,hlwd,34.088867,-118.378075
1387467,ALPHA & OMEGA SEMICONDUCTOR LTD,US,CA,SUNNYVALE,94085,475 OAKMEAD PARKWAY,10-K,630.0,2020.0,FY,aosl630202010k_htm.xml,aosl,Missing,Missing
1652044,ALPHABET INC.,US,CA,MOUNTAIN VIEW,94043,1600 AMPHITHEATRE PARKWAY,10-K,1231.0,2019.0,FY,goog10-k2019_htm.xml,goog,37.42353,-122.086815
1350653,"ALPHATEC HOLDINGS, INC.",US,CA,CARLSBAD,92008,5818 EL CAMINO REAL,10-K,1231.0,2019.0,FY,atec-20191231.xml,atec,33.135746,-117.27254
1469317,"ALTEGRIS QIM FUTURES FUND, L.P.",US,CA,LA JOLLA,92037,1200 PROSPECT STREET SUITE 400,10-K,1231.0,2019.0,FY,aqim-20191231.xml,aqim,32.848835,-117.272644
1198415,"ALTEGRIS WINTON FUTURES FUND, L.P.",US,CA,LA JOLLA,92037,1200 PROSPECT STREET,10-K,1231.0,2019.0,FY,awin-20191231.xml,awin,32.848835,-117.272644
1689923,"ALTERYX, INC.",US,CA,IRVINE,92612,3345 MICHELSON DRIVE,10-K,1231.0,2019.0,FY,ayx1231201910-k_htm.xml,ayx1,33.670517,-117.838715
1280263,AMBARELLA INC,US,CA,SANTA CLARA,95054,3101 JAY STREET,10-K,131.0,2019.0,FY,amba-10k_20200131_htm.xml,amba,37.37872,-121.96166
1776048,AMERAMEX INTERNATIONAL INC,US,CA,CHICO,95973,3930 ESPLANADE,10-K,1231.0,2019.0,FY,ammx-20191231.xml,ammx,39.792377,-121.89817
1500217,"AMERICAN ASSETS TRUST, INC.",US,CA,SAN DIEGO,92130,11455 EL CAMINO REAL,10-K,1231.0,2019.0,FY,a2019-10kq4_htm.xml,a201,32.92638,-117.237526
1173313,AMERICAN BRIVISION (HOLDING) CORP,US,CA,FREMONT,94538,44370 OLD WARM SPRINGS BLVD.,10-K,1231.0,2019.0,FY,abvcd-20191231.xml,abvc,37.50723,-121.94684
1562401,AMERICAN HOMES 4 RENT,US,CA,AGOURA HILLS,91301,30601 WEST AGOURA ROAD,10-K,1231.0,2019.0,FY,amh12311910k_htm.xml,amh1,34.145103,-118.78152
864270,AMERICAN HONDA FINANCE CORP,US,CA,TORRANCE,90503,20800 MADRONA AVENUE,10-K,331.0,2019.0,FY,ahfc-20200331.xml,ahfc,33.840847,-118.34465
1108236,AMERICAN RIVER BANKSHARES,US,CA,RANCHO CORDOVA,95670,3100 ZINFANDEL DRIVE,10-K,1231.0,2019.0,FY,amrb-20191231.xml,amrb,38.587646,-121.28668
744825,AMERICAN SHARED HOSPITAL SERVICES,US,CA,SAN FRANCISCO,94111,2 EMBARCADERO CENTER,10-K,1231.0,2019.0,FY,ams-20191231_htm.xml,ams-,Missing,Missing
1056903,AMERICAN STATES WATER CO,US,CA,SAN DIMAS,91773-9016,630 E FOOTHILL BLVD,10-K,1231.0,2019.0,FY,awr-20191231x10k_htm.xml,awr-,34.122654,-117.79567
5981,AMERICAN VANGUARD CORP,US,CA,NEWPORT BEACH,92660,4695 MACARTHUR COURT,10-K,1231.0,2019.0,FY,avd-20191231.xml,avd-,33.6702,-117.861374
318154,AMGEN INC,US,CA,THOUSAND OAKS,91320,ONE AMGEN CENTER DRIVE,10-K,1231.0,2019.0,FY,amgn-12312019x10kq42019_htm.xml,amgn,Missing,Missing
1142750,AMN HEALTHCARE SERVICES INC,US,CA,SAN DIEGO,92130,12400 HIGH BLUFF DRIVE,10-K,1231.0,2019.0,FY,amn-20191231x10k_htm.xml,amn-,32.949062,-117.24047
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",US,CA,RANCHO CUCAMONGA,91730,11570 SIXTH STREET,10-K,1231.0,2019.0,FY,amph-20191231.xml,amph,34.084606,-117.551834
1365916,"AMYRIS, INC.",US,CA,EMERYVILLE,94608,"5885 HOLLIS STREET, SUITE 100",10-K,1231.0,2019.0,FY,amrs-20191231_htm.xml,amrs,37.840958,-122.28968
1540755,"ANAPLAN, INC.",US,CA,SAN FRANCISCO,94105,50 HAWTHORNE STREET,10-K,131.0,2019.0,FY,plan-10k_20200131_htm.xml,plan,37.78562,-122.39903
1370053,"ANAPTYSBIO, INC",US,CA,SAN DIEGO,92121,"10421 PACIFIC CENTER COURT, SUITE 200",10-K,1231.0,2019.0,FY,anab-12311910k_htm.xml,anab,32.906136,-117.18876
1650205,ANDES 7 INC.,US,CA,SAN FRANCISCO,94111,"424 CLAY STREET, LOWER LEVEL",10-K,1231.0,2019.0,FY,andes-20191231.xml,ande,37.794945,-122.40065
715446,ANIXA BIOSCIENCES INC,US,CA,SAN JOSE,95118,"3150 ALMADEN EXPRESSWAY, SUITE 250",10-K,1031.0,2019.0,FY,anix-20191031.xml,anix,37.27664,-121.879265
1047884,ANWORTH MORTGAGE ASSET CORP,US,CA,SANTA MONICA,90401,1299 OCEAN AVENUE,10-K,1231.0,2019.0,FY,anh-20191231.xml,anh-,34.01553,-118.499725
1528697,APAWTHECARY PETS USA,US,CA,LOS ANGELES,90036,619 S. RIDGELEY DRIVE,10-K,831.0,2019.0,FY,apaw-20190831.xml,apaw,34.064297,-118.350395
844161,APEX GLOBAL BRANDS INC.,US,CA,SHERMAN OAKS,91411,5990 SEPULVEDA BLVD,10-K,131.0,2019.0,FY,apex-20200201.xml,apex,34.178963,-118.46616
1653710,APEX RESOURCES INC/NV,US,CA,CITY OF INDUSTRY,91746,13191 CROSSROADS PKWY N,10-K,630.0,2019.0,FY,apxr-20190630.xml,apxr,34.0296,-118.01461
1777921,APEX TECHNOLOGY ACQUISITION CORP,US,CA,BURLINGAME,94010,533 AIRPORT BLVD SUITE 400,10-K,1231.0,2019.0,FY,apxt-20191231.xml,apxt,37.58936,-122.342964
1083446,"APOLLO MEDICAL HOLDINGS, INC.",US,CA,ALHAMBRA,91801,1668 S. GARFIELD AVENUE,10-K,1231.0,2019.0,FY,ameh-20191231.xml,ameh,34.075317,-118.12296
1433195,APPFOLIO INC,US,CA,GOLETA,93117,50 CASTILIAN DRIVE,10-K,1231.0,2019.0,FY,appf12311910-k_htm.xml,appf,34.433853,-119.86388
320193,APPLE INC,US,CA,CUPERTINO,95014,ONE APPLE PARK WAY,10-K,930.0,2019.0,FY,a10-k20199282019_htm.xml,a10-,Missing,Missing
6951,APPLIED MATERIALS INC /DE,US,CA,SANTA CLARA,95054-3299,3050 BOWERS AVE,10-K,1031.0,2019.0,FY,amat-20191027_htm.xml,amat,Missing,Missing
1755101,APPLIFE DIGITAL SOLUTIONS INC,US,CA,SAN FRANCISCO,94111,50 CALIFORNIA ST,10-K,630.0,2020.0,FY,alds-20200630.xml,alds,37.793564,-122.39723
1070050,APPTECH CORP.,US,CA,CARLSBAD,92011,2032 CORTE DEL NOGAL,10-K,1231.0,2019.0,FY,apcx-20191231.xml,apcx,33.119453,-117.27847
1305168,"ARC DOCUMENT SOLUTIONS, INC.",US,CA,SAN RAMON,94583,12657 ALCOSTA BLVD.,10-K,1231.0,2019.0,FY,arc-20191231.xml,arc-,37.77211,-121.957726
1768224,ARCTURUS THERAPEUTICS HOLDINGS INC.,US,CA,SAN DIEGO,92121,10628 SCIENCE CENTER DRIVE,10-K,1231.0,2019.0,FY,arct-20191231.xml,arct,32.895767,-117.23079
1724521,"ARCUS BIOSCIENCES, INC.",US,CA,HAYWARD,94545,3928 POINT EDEN WAY,10-K,1231.0,2019.0,FY,rcus-20191231.xml,rcus,37.625553,-122.12308
1437402,"ARDELYX, INC.",US,CA,FREMONT,94555,34175 ARDENWOOD BLVD.,10-K,1231.0,2019.0,FY,ardx-20191231.xml,ardx,37.560726,-122.064156
1080709,ARENA PHARMACEUTICALS INC,US,CA,SAN DIEGO,92121,6154 NANCY RIDGE DRIVE,10-K,1231.0,2019.0,FY,arna-10k_20191231_htm.xml,arna,32.88828,-117.18445
1176948,ARES MANAGEMENT CORP,US,CA,LOS ANGELES,90067,2000 AVE OF THE STARS,10-K,1231.0,2019.0,FY,ares-20191231_htm.xml,ares,34.05859,-118.415726
1614067,"ARIDIS PHARMACEUTICALS, INC.",US,CA,SAN JOSE,95138,5941 OPTICAL COURT,10-K,1231.0,2019.0,FY,ards-20191231.xml,ards,37.254875,-121.78493
1596532,"ARISTA NETWORKS, INC.",US,CA,SANTA CLARA,95054,5453 GREAT AMERICA PARKWAY,10-K,1231.0,2019.0,FY,anet20191231-10k_htm.xml,anet,Missing,Missing
1736946,"ARLO TECHNOLOGIES, INC.",US,CA,SAN JOSE,95134,3030 ORCHARD PARKWAY,10-K,1231.0,2019.0,FY,arlo20191231-10xk_htm.xml,arlo,37.39264,-121.93729
921114,"ARMATA PHARMACEUTICALS, INC.",US,CA,MARINA DEL REY,90292,4503 GLENCOE AVENUE,10-K,1231.0,2019.0,FY,armp-20191231.xml,armp,33.98538,-118.43683
879407,"ARROWHEAD PHARMACEUTICALS, INC.",US,CA,PASADENA,91101,225 SOUTH LAKE AVENUE,10-K,930.0,2019.0,FY,arwr-20190930.xml,arwr,34.14202,-118.132324
1621221,"ARTELO BIOSCIENCES, INC.",US,CA,LA JOLLA,92037,"888 PROSPECT STREET, SUITE 210",10-K,831.0,2019.0,FY,artl-20190831.xml,artl,32.84634,-117.27588
890564,ASGN INC,US,CA,CALABASAS,91301,26745 MALIBU HILLS ROAD,10-K,1231.0,2019.0,FY,a10-k2019_htm.xml,a10-,34.137764,-118.706116
1426800,"ASSEMBLY BIOSCIENCES, INC.",US,CA,SOUTH SAN FRANCISCO,94080,331 OYSTER POINT BLVD.,10-K,1231.0,2019.0,FY,asmb-10k_20191231_htm.xml,asmb,37.662262,-122.39626
1591587,"ASSETMARK FINANCIAL HOLDINGS, INC.",US,CA,CONCORD,94520,"1655 GRANT STREET, 10TH FLOOR",10-K,1231.0,2019.0,FY,amk-20191231.xml,amk-,37.97488,-122.03128
1604464,"ATARA BIOTHERAPEUTICS, INC.",US,CA,SOUTH SAN FRANCISCO,94080,611 GATEWAY BLVD,10-K,1231.0,2019.0,FY,atra-10k_20191231_htm.xml,atra,37.656193,-122.40143
1463389,"ATEL 14, LLC",US,CA,SAN FRANCISCO,94111,THE TRANSAMERICA PYRAMID,10-K,1231.0,2019.0,FY,atel-20191231.xml,atel,Missing,Missing
1519117,"ATEL 15, LLC",US,CA,SAN FRANCISCO,94111,THE TRANSAMERICA PYRAMID,10-K,1231.0,2019.0,FY,atel-20191231.xml,atel,Missing,Missing
1575048,"ATEL 16, LLC",US,CA,SAN FRANCISCO,94111,THE TRANSAMERICA PYRAMID,10-K,1231.0,2019.0,FY,atel-20191231.xml,atel,Missing,Missing
1640982,"ATEL 17, LLC",US,CA,SAN FRANCISCO,94111,"ATEL FINANCIAL SERVICES, LLC",10-K,1231.0,2019.0,FY,atel-20191231.xml,atel,Missing,Missing
1186258,ATEL CAPITAL EQUIPMENT FUND X LLC,US,CA,SAN FRANCISCO,94111,THE TRANSAMERICA PYRAMID,10-K,1231.0,2019.0,FY,atel-20191231.xml,atel,Missing,Missing
1537069,"ATEL GROWTH CAPITAL FUND 8, LLC",US,CA,SAN FRANCISCO,94111,THE TRANSAMERICA PYRAMID,10-K,1231.0,2019.0,FY,atel-20191231.xml,atel,Missing,Missing
1304409,ATHENA SILVER CORP,US,CA,VACAVILLE,95687,2010A HARBISON DRIVE # 312,10-K,1231.0,2019.0,FY,ahnr-20191231.xml,ahnr,38.363026,-121.96448
1420520,ATOMERA INC,US,CA,LOS GATOS,95032,750 UNIVERSITY AVENUE,10-K,1231.0,2019.0,FY,atom-20191231.xml,atom,37.238663,-121.97476
1532346,"ATRECA, INC.",US,CA,SOUTH SAN FRANCISCO,94080,450 EAST JAMIE COURT,10-K,1231.0,2019.0,FY,atre-20191231.xml,atre,37.649086,-122.38562
1339970,ATYR PHARMA INC,US,CA,SAN DIEGO,92121,"3545 JOHN HOPKINS COURT, STE #250",10-K,1231.0,2019.0,FY,life-20191231.xml,life,32.892124,-117.23835
826253,AURA SYSTEMS INC,US,CA,STANTON,90680,10541 ASHDALE STREET,10-K,229.0,2019.0,FY,ausi-20200229.xml,ausi,33.810013,-117.98737
769397,"AUTODESK, INC.",US,CA,SAN RAFAEL,94903,111 MCINNIS PKWY,10-K,131.0,2019.0,FY,adsk-0131202010xk_htm.xml,adsk,38.005547,-122.53243
1418100,AVAYA HOLDINGS CORP.,US,CA,SANTA CLARA,95054,co Avaya Inc,10-K,930.0,2019.0,FY,avya-20190930.xml,avya,Missing,Missing
8818,AVERY DENNISON CORP,US,CA,GLENDALE,91203,207 GOODE AVENUE,10-K,1231.0,2019.0,FY,avy-20191228x10k9cf60b_htm.xml,avy-,Missing,Missing
1377789,"AVIAT NETWORKS, INC.",US,CA,MILPITAS,95035,"860 N. MCCARTHY BLVD, SUITE 200",10-K,630.0,2020.0,FY,avnw-20200703_htm.xml,avnw,37.429096,-121.923515
704562,"AVID BIOSERVICES, INC.",US,CA,TUSTIN,92780,"2642 MICHELLE DRIVE, SUITE 200",10-K,430.0,2020.0,FY,cdmo-20200430.xml,cdmo,33.72135,-117.80174
1506928,AVINGER INC,US,CA,REDWOOD CITY,94063,400 CHESAPEAKE DRIVE,10-K,1231.0,2019.0,FY,avgr-20191231.xml,avgr,37.498943,-122.21232
1762303,"AVITA THERAPEUTICS, INC.",US,CA,VALENCIA,91355,28159 AVENUE STANFORD,10-K,630.0,2020.0,FY,rcel-20200630.xml,rcel,34.439754,-118.597534
1603756,"AXONICS MODULATION TECHNOLOGIES, INC.",US,CA,IRVINE,92618,26 TECHNOLOGY DRIVE,10-K,1231.0,2019.0,FY,axnx-20191231.xml,axnx,33.650978,-117.737595
1051627,AXT INC,US,CA,FREMONT,94538,4281 TECHNOLOGY DR.,10-K,1231.0,2019.0,FY,axti-20191231.xml,axti,37.506943,-121.95657
1464790,"B. RILEY FINANCIAL, INC.",US,CA,WOODLAND HILLS,91367,21255 BURBANK BLVD.,10-K,1231.0,2019.0,FY,rily-20191231.xml,rily,34.1733,-118.593864
1737193,"BAJA CUSTOM DESIGN, INC.",US,CA,CORONADO,92118,"1033 B AVENUE, SUITE 101",10-K,1231.0,2019.0,FY,baja-20191231.xml,baja,32.68451,-117.177795
1169770,"BANC OF CALIFORNIA, INC.",US,CA,SANTA ANA,92707,3 MACARTHUR PLACE,10-K,1231.0,2019.0,FY,banc-12312019x10k_htm.xml,banc,33.701977,-117.865326
702513,BANK OF COMMERCE HOLDINGS,US,CA,REDDING,96002,1901 CHURN CREEK ROAD,10-K,1231.0,2019.0,FY,boch-20191231.xml,boch,Missing,Missing
1403475,BANK OF MARIN BANCORP,US,CA,NOVATO,94947,"504 REDWOOD BOULEVARD, SUITE 100",10-K,1231.0,2019.0,FY,bmrc-20191231x10kxsc_htm.xml,bmrc,38.07694,-122.55208
1487197,BARFRESH FOOD GROUP INC.,US,CA,LOS ANGELES,90005,3600 WILSHIRE SUITE 1720,10-K,1231.0,2019.0,FY,brfh-20191231.xml,brfh,Missing,Missing
1730984,BAYCOM CORP,US,CA,WALNUT CREEK,94596,500 YGNACIO VALLEY ROAD,10-K,1231.0,2019.0,FY,bcml-20191231.xml,bcml,37.906334,-122.06421
1655210,"BEYOND MEAT, INC.",US,CA,EL SEGUNDO,90245,119 STANDARD STREET,10-K,1231.0,2019.0,FY,bynd201910k_htm.xml,bynd,33.916706,-118.4147
1156388,BIG 5 SPORTING GOODS CORP,US,CA,EL SEGUNDO,90245-4632,2525 EAST EL SEGUNDO BOULEVARD,10-K,1231.0,2019.0,FY,bgfv-20191229.xml,bgfv,33.916462,-118.37651
1569568,BIGFOOT PROJECT INVESTMENTS INC,US,CA,REDWOOD CITY,94063,570 EL CAMINO REAL NR-150,10-K,731.0,2019.0,FY,bgft-20190731.xml,bgft,Missing,Missing
1786352,"BILL.COM HOLDINGS, INC.",US,CA,PALO ALTO,94303,1810 EMBARCADERO ROAD,10-K,630.0,2020.0,FY,bill-10k_20200630_htm.xml,bill,37.45138,-122.11688
12208,"BIO-RAD LABORATORIES, INC.",US,CA,HERCULES,94547,1000 ALFRED NOBEL DRIVE,10-K,1231.0,2019.0,FY,a10k123119_htm.xml,a10k,38.023327,-122.27793
925741,"BIOCARDIA, INC.",US,CA,SAN CARLOS,94070,125 SHOREWAY ROAD,10-K,1231.0,2019.0,FY,bcda-20191231.xml,bcda,Missing,Missing
1044378,BIOCEPT INC,US,CA,SAN DIEGO,92121,5810 NANCY RIDGE DR,10-K,1231.0,2019.0,FY,bioc-20191231.xml,bioc,32.888115,-117.18861
1443863,BIOCORRX INC.,US,CA,ANAHEIM,92806,2390 EAST ORANGEWOOD AVENUE,10-K,1231.0,2019.0,FY,bicx-20191231.xml,bicx,Missing,Missing
880242,"BIOLARGO, INC.",US,CA,WESTMINSTER,92683,14921 CHESTNUT ST.,10-K,1231.0,2019.0,FY,blgo-20191231.xml,blgo,33.74878,-118.00267
811240,"BIOLASE, INC",US,CA,IRVINE,92618,4 CROMWELL,10-K,1231.0,2019.0,FY,biol-20191231.xml,biol,33.653023,-117.705086
1048477,BIOMARIN PHARMACEUTICAL INC,US,CA,NOVATO,94949,105 DIGITAL DRIVE,10-K,1231.0,2019.0,FY,bmrn-20191231_htm.xml,bmrn,38.07101,-122.53072
73290,BIOMERICA INC,US,CA,IRVINE,92614,17571 VON KARMAN AVENUE,10-K,531.0,2020.0,FY,bmra-20200531.xml,bmra,33.687424,-117.84438
1411690,"BIONANO GENOMICS, INC",US,CA,SAN DIEGO,92121,9540 TOWNE CENTRE DRIVE,10-K,1231.0,2019.0,FY,bngo-20191231.xml,bngo,32.88195,-117.20883
1504167,BIOPHARMX CORP,US,CA,CAMPBELL,95008,900 E. HAMILTON AVE. SUITE 100,10-K,131.0,2019.0,FY,bpmx-20200131.xml,bpmx,37.294052,-121.965515
1371128,BIOSOLAR INC,US,CA,SANTA CLARITA,91387,27936 Lost Canyon Road,10-K,1231.0,2019.0,FY,bsrc-20191231.xml,bsrc,34.399902,-118.45512
1580149,BIOVIE INC.,US,CA,LOS ANGELES,90404,2120 COLORADO AVE.,10-K,630.0,2020.0,FY,bivi-20200630.xml,bivi,34.02693,-118.47572
1013488,BJS RESTAURANTS INC,US,CA,HUNTINGTON BEACH,92647,7755 CENTER AVENUE,10-K,1231.0,2019.0,FY,bjri-10k_20191231_htm.xml,bjri,33.733906,-117.993034
1666134,"BLACKLINE, INC.",US,CA,WOODLAND HILLS,91367,21300 VICTORY BOULEVARD,10-K,1231.0,2019.0,FY,bl-10k_20191231_htm.xml,bl-1,34.18834,-118.5958
1664703,BLOOM ENERGY CORP,US,CA,SAN JOSE,95134,4353 NORTH FIRST STREET,10-K,1231.0,2019.0,FY,be-20191231.xml,be-2,Missing,Missing
1586495,BLOW & DRIVE INTERLOCK CORP,US,CA,BEVERLY HILLS,90211,137 SOUTH ROBERTSON BOULEVARD,10-K,1231.0,2019.0,FY,bdic-20191231.xml,bdic,34.066196,-118.38365
1169988,"BOINGO WIRELESS, INC.",US,CA,LOS ANGELES,90024,"10960 WILSHIRE BLVD., 23RD FLOOR",10-K,1231.0,2019.0,FY,wifi-20191231x10k49e19c_htm.xml,wifi,34.058186,-118.44606
1610250,"BOOT BARN HOLDINGS, INC.",US,CA,IRVINE,92618,15345 BARRANCA PARKWAY,10-K,331.0,2019.0,FY,boot-20200522x10k_htm.xml,boot,33.661636,-117.74497
1372612,BOX INC,US,CA,REDWOOD CITY,94063,900 JEFFERSON AVE,10-K,131.0,2019.0,FY,box-10k_20200131_htm.xml,box-,37.484756,-122.22821
1641751,BREWBILT MANUFACTURING INC.,US,CA,KELSEYVILLE,95451,6500 LIVE OAK DRIVE,10-K,1231.0,2019.0,FY,bbrw-20191231.xml,bbrw,38.96205,-122.83276
1743881,"BRIDGEBIO PHARMA, INC.",US,CA,PALO ALTO,94301,421 KIPLING STREET,10-K,1231.0,2019.0,FY,bbio-20191231.xml,bbio,37.44823,-122.1606
14177,BRIDGFORD FOODS CORP,US,CA,ANAHEIM,92801,1308 N PATT ST,10-K,1031.0,2019.0,FY,brid-20191101.xml,brid,33.852757,-117.91547
1730168,BROADCOM INC.,US,CA,SAN JOSE,95131,1320 RIDDER PARK DRIVE,10-K,1031.0,2019.0,FY,avgo-11032019x10k_htm.xml,avgo,37.385223,-121.90135
1001171,BROADWAY FINANCIAL CORP DE,US,CA,LOS ANGELES,90036,5055 WILSHIRE BLVD STE 500,10-K,1231.0,2019.0,FY,byfc-20191231.xml,byfc,34.062157,-118.34018
813672,CADENCE DESIGN SYSTEMS INC,US,CA,SAN JOSE,95134,2655 SEELY AVENUE BLDG 5,10-K,1231.0,2019.0,FY,cdns1228201910-k_htm.xml,cdns,37.397095,-121.91946
727273,CADIZ INC,US,CA,LOS ANGELES,90071,550 SOUTH HOPE STREET,10-K,1231.0,2019.0,FY,cdzi-20191231.xml,cdzi,34.04979,-118.25601
730255,CALAMP CORP.,US,CA,IRVINE,92618,"15635 ALTON PARKWAY, SUITE 250",10-K,229.0,2019.0,FY,camp-20200229.xml,camp,33.655396,-117.75368
1133470,CALAVO GROWERS INC,US,CA,SANTA PAULA,93060,1141A CUMMINGS ROAD,10-K,1031.0,2019.0,FY,cvgw-20191031x10ke6bfa1_htm.xml,cvgw,34.33468,-119.12224
1609253,CALIFORNIA RESOURCES CORP,US,CA,SANTA CLARITA,91355,27200 TOURNEY ROAD,10-K,1231.0,2019.0,FY,a2019ye10-kdocument_htm.xml,a201,34.422638,-118.57985
1035201,CALIFORNIA WATER SERVICE GROUP,US,CA,SAN JOSE,95112,1720 N FIRST ST,10-K,1231.0,2019.0,FY,cwt-12312019x10k_htm.xml,cwt-,37.365475,-121.91241
1496671,"CALITHERA BIOSCIENCES, INC.",US,CA,SOUTH SAN FRANCISCO,94080,343 OYSTER POINT BLVD #200,10-K,1231.0,2019.0,FY,cala-20191231.xml,cala,37.662537,-122.38696
1406666,"CALIX, INC",US,CA,SAN JOSE,95134,2777 ORCHARD PARKWAY,10-K,1231.0,2019.0,FY,calx-20191231.xml,calx,37.388676,-121.93439
837465,CALLAWAY GOLF CO,US,CA,CARLSBAD,92008-8815,2180 RUTHERFORD RD,10-K,1231.0,2019.0,FY,ely-20191231x10k_htm.xml,ely-,33.131393,-117.2817
1709542,CANNASSIST INTERNATIONAL CORP,US,CA,FALLBROOK,92028,1548 LOCH NESS DR.,10-K,1231.0,2019.0,FY,cik0001709542-20191231.xml,cik0,33.360706,-117.24135
1133869,"CAPRICOR THERAPEUTICS, INC.",US,CA,BEVERLY HILLS,90211,8840 WILSHIRE BLVD,10-K,1231.0,2019.0,FY,capr-20191231.xml,capr,34.06702,-118.384865
1009759,CAPSTONE TURBINE CORP,US,CA,VAN NUYS,91406,16640 STAGG STREET,10-K,331.0,2019.0,FY,cpst-20200331.xml,cpst,34.213154,-118.4967
